t,s_q,s_a,p_q,p_a,U
2.374581939799331,126.23584142622421,0.05550970865591409,-17.38574175134993,0.6258867030485894,68.92114372524257
2.391304347826087,125.94462238100577,0.06599359428377775,-17.443878418078665,0.627979623050824,67.39957984589044
2.4080267558528425,125.65244011247532,0.07651215595087373,-17.500943169928046,0.6300339541174018,65.89005135222394
2.4247491638795986,125.35931255718535,0.08706474794131247,-17.556934609069064,0.6320496459264784,64.392818414747
2.441471571906354,125.06525767442382,0.09765072372072778,-17.611851399980313,0.6340266503992835,62.90813765016639
2.4581939799331103,124.77029344515198,0.10826943597451356,-17.665692269417374,0.6359649216990177,61.43626207577563
2.474916387959866,124.47443787094129,0.11892023664609844,-17.718456006378577,0.6378644162296212,59.97744106479569
2.491638795986622,124.17770897290883,0.1296024769752665,-17.77014146206728,0.6397250926344146,58.53192030267638
2.508361204013378,123.88012479065189,0.14031550753651648,-17.820747549850516,0.6415469117946111,57.09994174436893
2.5250836120401337,123.58170338118109,0.15105867827746536,-17.870273245214136,0.6433298368277014,55.681743572573545
2.5418060200668897,123.28246282080327,0.16183133845106623,-17.918717585872216,0.6450738330913925,54.277560170728954
2.5585284280936453,122.98242120324103,0.17263283668330712,-17.96607967167165,0.6467788681801723,52.88762207861177
2.5752508361204014,122.68159663362921,0.18346252118933254,-18.012358664272696,0.6484449119138099,51.51215593049625
2.591973244147157,122.38000723055073,0.19431973970015748,-18.057553787256072,0.6500719363412115,50.151384432133995
2.608695652173913,122.07767112500255,0.20520383949989174,-18.101664326062345,0.6516599157382373,48.80552632405172
2.6254180602006687,121.7746064593479,0.2161141674634593,-18.144689627927086,0.6532088266053682,47.474796345792655
2.6421404682274248,121.47083138626806,0.22705007009433337,-18.186629101812517,0.6547186476652438,46.15940520116948
2.6588628762541804,121.16636406771399,0.2380108935622799,-18.227482218335606,0.656189359860075,44.85955952453435
2.6755852842809364,120.8612226738574,0.24899598374111706,-18.2672485096927,0.6576209463489304,43.5754618480699
2.692307692307692,120.55542538204168,0.2600046862464829,-18.305927569580597,0.6590133925048949,42.30731057010604
2.709030100334448,120.24899037573233,0.27103634647361907,-18.343519053114147,0.6603666859121027,41.05529992446632
2.7257525083612038,119.94193584346722,0.282090309635163,-18.380022676740282,0.6616808163626436,39.81961995084825
2.74247491638796,119.63427997780632,0.2931659207989557,-18.415438218148594,0.6629557758533429,38.6004564662406
2.7591973244147154,119.32604097429063,0.30426252492551964,-18.44976551617933,0.6641915585824495,37.39799103741836
2.7759197324414715,119.01723703402654,0.31537946677502715,-18.4830044711123,0.6653881609600364,36.21240096828637
2.792642140468227,118.70788635968742,0.32651609105123514,-18.515155044254428,0.6665455815931531,35.04385926225916
2.809364548494983,118.39800715165049,0.3376717425405648,-18.546217257538192,0.6676638212713688,33.89253458728118
2.826086956521739,118.08761760937706,0.34884576606240786,-18.576191193672418,0.668742882972201,32.7585912619422
2.842809364548495,117.7767359303847,0.3600375065061327,-18.6050769960343,0.6697827718572288,31.64218923317094
2.859531772575251,117.4653803092198,0.37124630886806914,-18.632874868558027,0.670783495268083,30.543484054979462
2.8762541806020065,117.1535689364306,0.38247151828848003,-18.659585075619933,0.6717450627223117,29.462626868260188
2.8929765886287626,116.84131999754074,0.39371248008851534,-18.685207941920257,0.6726674859091235,28.399764381636597
2.9096989966555182,116.52865167202317,0.40496853980714737,-18.70974385236145,0.6735507786850065,27.355038853369365
2.9264214046822743,116.21558213227469,0.4162390432380927,-18.733193251923044,0.6743949570692239,26.328588074318578
2.94314381270903,115.90212954259077,0.42752333646671353,-18.755556645533126,0.6752000392391869,25.32054535196284
2.959866220735786,115.58831205814096,0.4388207659069068,-18.776834597936347,0.6759660455257029,24.331039495476006
2.9765886287625416,115.27414782394472,0.4501306783379713,-18.79702773355851,0.676692998408101,23.36019480186202
2.9933110367892977,114.95965497394229,0.4614524209380587,-18.81613673638191,0.6773809225097432,22.408131043430984
3.0100334448160533,114.64485163404737,0.4727853411742759,-18.834162350412868,0.6780298446148579,21.474963467974064
3.0267558528428093,114.32975591643786,0.48412878700821826,-18.851105378834887,0.6786397936380506,20.56080277330795
3.043478260869565,114.01438591753023,0.49548210696889283,-18.866966683709343,0.6792108006135311,19.66575509498583
3.060200668896321,113.69875971879144,0.5068446501234891,-18.88174718609734,0.6797428986994991,18.789922003229467
